Georgia Department of Education
FTE Enrollment by Race/Ethnicity and Gender - Fiscal Year 2019-1 Data Report
"October 2, 2018 (FTE 2019-1)"
 
System ID, System Name,School ID,  Gender,  Ethnic Hispanic,  Race AmericanIndian,  Race Asian,  Race Black,  Race Pacific Islander,  Race White,  Two or more Races 
"634","Coffee County","0100-Indian Creek Elementary","Total","140","*","*","130","*","473","*"
"634","Coffee County","0102-Ambrose Elementary School ","Female","67","*","*","28","*","101","*"
"634","Coffee County","0102-Ambrose Elementary School ","Male","76","*","*","26","*","110","*"
"634","Coffee County","0102-Ambrose Elementary School ","Total","143","*","*","54","*","211","*"
"634","Coffee County","0108-Coffee Middle School","Female","160","*","*","231","*","345","24"
"634","Coffee County","0108-Coffee Middle School","Male","172","*","*","237","*","376","16"
"634","Coffee County","0108-Coffee Middle School","Total","332","*","*","468","*","721","40"
"634","Coffee County","0114-Wiregrass Regional College and Career Academy","Female","19","*","*","34","*","60","*"
"634","Coffee County","0114-Wiregrass Regional College and Career Academy","Male","*","*","*","*","*","50","*"
"634","Coffee County","0114-Wiregrass Regional College and Career Academy","Total","*","*","*","*","*","110","*"
"634","Coffee County","0182-Satilla Elementary School","Female","83","*","*","103","*","109","*"
"634","Coffee County","0182-Satilla Elementary School","Male","81","*","*","108","*","96","*"
"634","Coffee County","0182-Satilla Elementary School","Total","164","*","*","211","*","205","*"
"634","Coffee County","0191-Broxton-Mary Hayes Elementary","Female","18","*","*","56","*","86","*"
"634","Coffee County","0191-Broxton-Mary Hayes Elementary","Male","26","*","*","48","*","101","*"
"634","Coffee County","0191-Broxton-Mary Hayes Elementary","Total","44","*","*","104","*","187","*"
"634","Coffee County","0195-Coffee County High School","Female","129","*","*","228","*","283","*"
"634","Coffee County","0195-Coffee County High School","Male","126","*","*","215","*","320","*"
"634","Coffee County","0195-Coffee County High School","Total","255","*","*","443","*","603","*"
"634","Coffee County","0282-Eastside Elementary School","Female","35","*","*","188","*","95","16"
"634","Coffee County","0282-Eastside Elementary School","Male","27","*","*","175","*","108","*"
"634","Coffee County","0282-Eastside Elementary School","Total","62","*","*","363","*","203","*"
"634","Coffee County","0291-Nicholls Elementary School","Female","19","*","*","35","*","107","17"
"634","Coffee County","0291-Nicholls Elementary School","Male","*","*","*","38","*","108","*"
"634","Coffee County","0291-Nicholls Elementary School","Total","*","*","*","73","*","215","*"
"634","Coffee County","0308-George Washington Carver Freshman Campus","Female","54","*","*","77","*","117","*"
"634","Coffee County","0308-George Washington Carver Freshman Campus","Male","43","*","*","71","*","109","*"
"634","Coffee County","0308-George Washington Carver Freshman Campus","Total","97","*","*","148","*","226","*"
"634","Coffee County","3052-West Green Elementary School","Female","47","*","*","16","*","91","*"
"634","Coffee County","3052-West Green Elementary School","Male","68","*","*","*","*","97","*"
"634","Coffee County","3052-West Green Elementary School","Total","115","*","*","*","*","188","*"
"634","Coffee County","5050-Westside Elementary School","Female","59","*","*","140","*","86","*"
"634","Coffee County","5050-Westside Elementary School","Male","63","*","*","161","*","95","*"
"634","Coffee County","5050-Westside Elementary School","Total","122","*","*","301","*","181","*"
"635","Colquitt County","0111-Willie J. Williams Middle School","Female","207","*","*","187","*","297","18"
"635","Colquitt County","0111-Willie J. Williams Middle School","Male","197","*","*","204","*","297","*"
"635","Colquitt County","0111-Willie J. Williams Middle School","Total","404","*","*","391","*","594","*"
"635","Colquitt County","0112-Colquitt County Achievement Center","Female","*","*","*","*","*","*","*"
"635","Colquitt County","0112-Colquitt County Achievement Center","Male","*","*","*","26","*","*","*"
"635","Colquitt County","0112-Colquitt County Achievement Center","Total","*","*","*","*","*","*","*"
"635","Colquitt County","0178-Doerun Elementary School","Female","29","*","*","55","*","76","*"
"635","Colquitt County","0178-Doerun Elementary School","Male","28","*","*","46","*","89","*"
"635","Colquitt County","0178-Doerun Elementary School","Total","57","*","*","101","*","165","*"
"635","Colquitt County","0187-Odom Elementary School","Female","175","*","*","32","*","109","*"
"635","Colquitt County","0187-Odom Elementary School","Male","165","*","*","46","*","94","*"
"635","Colquitt County","0187-Odom Elementary School","Total","340","*","*","78","*","203","*"
"635","Colquitt County","0278-Norman Park Elementary School","Female","104","*","*","21","*","161","*"
"635","Colquitt County","0278-Norman Park Elementary School","Male","115","*","*","32","*","197","*"
"635","Colquitt County","0278-Norman Park Elementary School","Total","219","*","*","53","*","358","*"
"635","Colquitt County","1554-Colquitt County High School","Female","234","*","*","223","*","374","22"
"635","Colquitt County","1554-Colquitt County High School","Male","260","*","*","255","*","415","21"
"635","Colquitt County","1554-Colquitt County High School","Total","494","*","*","478","*","789","43"
"635","Colquitt County","2052-Funston Elementary School","Female","117","*","*","26","*","62","*"
"635","Colquitt County","2052-Funston Elementary School","Male","118","*","*","29","*","73","*"
"635","Colquitt County","2052-Funston Elementary School","Total","235","*","*","55","*","135","*"
"635","Colquitt County","2056-Wright Elementary School","Female","34","*","*","64","*","152","*"
"635","Colquitt County","2056-Wright Elementary School","Male","45","*","*","78","*","187","*"
"635","Colquitt County","2056-Wright Elementary School","Total","79","*","*","142","*","339","*"
"635","Colquitt County","3050-Stringfellow Elementary School","Female","30","*","*","84","*","*","*"
"635","Colquitt County","3050-Stringfellow Elementary School","Male","33","*","*","85","*","*","*"
"635","Colquitt County","3050-Stringfellow Elementary School","Total","63","*","*","169","*","*","*"
"635","Colquitt County","3052-CA Gray Junior High School","Female","172","*","*","152","*","245","16"
"635","Colquitt County","3052-CA Gray Junior High School","Male","218","*","*","177","*","288","20"
"635","Colquitt County","3052-CA Gray Junior High School","Total","390","*","*","329","*","533","36"
"635","Colquitt County","3054-Okapilco Elementary School","Female","47","*","*","78","*","99","*"
"635","Colquitt County","3054-Okapilco Elementary School","Male","61","*","*","109","*","110","*"
"635","Colquitt County","3054-Okapilco Elementary School","Total","108","*","*","187","*","209","*"
"635","Colquitt County","4050-Cox Elementary School","Female","138","*","*","136","*","*","*"
"635","Colquitt County","4050-Cox Elementary School","Male","123","*","*","138","*","30","*"
"635","Colquitt County","4050-Cox Elementary School","Total","261","*","*","274","*","*","*"
"635","Colquitt County","4052-Hamilton Elementary School","Female","*","*","*","*","*","105","*"
"635","Colquitt County","4052-Hamilton Elementary School","Male","*","*","*","*","*","128","*"
"635","Colquitt County","4052-Hamilton Elementary School","Total","*","*","*","*","*","233","*"
"635","Colquitt County","5054-Sunset Elementary School","Female","57","*","16","85","*","133","*"
"635","Colquitt County","5054-Sunset Elementary School","Male","70","*","16","97","*","157","*"
"635","Colquitt County","5054-Sunset Elementary School","Total","127","*","32","182","*","290","*"
"636","Columbia County","0101-Greenbrier Middle School","Female","29","*","*","42","*","239","31"
"636","Columbia County","0101-Greenbrier Middle School","Male","27","*","*","43","*","226","20"
"636","Columbia County","0101-Greenbrier Middle School","Total","56","*","*","85","*","465","51"
"636","Columbia County","0102-Lewiston Elementary School","Female","33","*","*","52","*","229","31"
"636","Columbia County","0102-Lewiston Elementary School","Male","43","*","*","61","*","228","26"
"636","Columbia County","0102-Lewiston Elementary School","Total","76","*","*","113","*","457","57"
"636","Columbia County","0103-Grovetown Middle School","Female","71","*","*","154","*","166","39"
"636","Columbia County","0103-Grovetown Middle School","Male","95","*","*","199","*","178","41"
"636","Columbia County","0103-Grovetown Middle School","Total","166","*","*","353","*","344","80"
"636","Columbia County","0106-River Ridge Elementary","Female","38","*","26","35","*","250","22"
"636","Columbia County","0106-River Ridge Elementary","Male","25","*","31","35","*","253","27"
"636","Columbia County","0106-River Ridge Elementary","Total","63","*","57","70","*","503","49"
"636","Columbia County","0107-Evans Middle School","Female","54","*","15","91","*","301","34"
"636","Columbia County","0107-Evans Middle School","Male","57","*","19","108","*","306","32"
"636","Columbia County","0107-Evans Middle School","Total","111","*","34","199","*","607","66"
"636","Columbia County","0108-Stallings Island Middle School","Female","19","*","49","46","*","219","20"
"636","Columbia County","0108-Stallings Island Middle School","Male","25","*","47","48","*","234","17"
"636","Columbia County","0108-Stallings Island Middle School","Total","44","*","96","94","*","453","37"
"636","Columbia County","0112-Grovetown High School","Female","140","*","25","376","*","414","77"
"636","Columbia County","0112-Grovetown High School","Male","153","*","24","371","*","393","59"
"636","Columbia County","0112-Grovetown High School","Total","293","*","49","747","*","807","136"
"636","Columbia County","0173-Westmont Elementary School","Female","40","*","*","31","*","177","36"
"636","Columbia County","0173-Westmont Elementary School","Male","27","*","*","48","*","182","25"
"636","Columbia County","0173-Westmont Elementary School","Total","67","*","*","79","*","359","61"
"636","Columbia County","0183-Harlem High School","Female","43","*","*","89","*","358","30"
"636","Columbia County","0183-Harlem High School","Male","45","*","*","100","*","358","21"
"636","Columbia County","0183-Harlem High School","Total","88","*","*","189","*","716","51"
"636","Columbia County","0186-Evans Elementary School","Female","50","*","20","67","*","235","27"
"636","Columbia County","0186-Evans Elementary School","Male","39","*","*","59","*","226","33"
"636","Columbia County","0186-Evans Elementary School","Total","89","*","*","126","*","461","60"
"636","Columbia County","0188-Blue Ridge Elementary School","Female","28","*","26","36","*","151","20"
"636","Columbia County","0188-Blue Ridge Elementary School","Male","21","*","42","58","*","166","23"
"636","Columbia County","0188-Blue Ridge Elementary School","Total","49","*","68","94","*","317","43"
"636","Columbia County","0189-Lakeside High School","Female","57","*","71","160","*","568","49"
"636","Columbia County","0189-Lakeside High School","Male","63","*","94","169","*","588","39"
"636","Columbia County","0189-Lakeside High School","Total","120","*","165","329","*","1156","88"
"636","Columbia County","0190-Brookwood Elementary School","Female","48","*","*","76","*","127","31"
"636","Columbia County","0190-Brookwood Elementary School","Male","41","*","*","72","*","144","24"
"636","Columbia County","0190-Brookwood Elementary School","Total","89","*","*","148","*","271","55"
"636","Columbia County","0192-Stevens Creek Elementary School","Female","21","*","69","36","*","260","27"
"636","Columbia County","0192-Stevens Creek Elementary School","Male","24","*","78","43","*","282","19"
"636","Columbia County","0192-Stevens Creek Elementary School","Total","45","*","147","79","*","542","46"
"636","Columbia County","0193-Riverside Middle School","Female","25","*","*","53","*","232","*"
"636","Columbia County","0193-Riverside Middle School","Male","26","*","15","58","*","226","*"
"636","Columbia County","0193-Riverside Middle School","Total","51","*","*","111","*","458","*"
"636","Columbia County","0194-Riverside Elementary School","Female","21","*","*","52","*","229","*"
"636","Columbia County","0194-Riverside Elementary School","Male","31","*","*","62","*","232","20"
"636","Columbia County","0194-Riverside Elementary School","Total","52","*","*","114","*","461","*"
"636","Columbia County","0197-Greenbrier High School","Female","52","*","30","121","*","574","34"
"636","Columbia County","0197-Greenbrier High School","Male","58","*","36","124","*","582","36"
"636","Columbia County","0197-Greenbrier High School","Total","110","*","66","245","*","1156","70"
